,Roundness
150793.0,6.622346095813386
150798.0,5.8995352661031975
150803.0,10.880921811339606
150841.0,7.102538853006417
150846.0,6.070001633997899
150870.0,5.785155235783614
150893.0,5.252731215068208
150911.0,5.592585364484681
150916.0,6.030672750792404
150933.0,6.851124380304641
150942.0,5.343507469455614
150954.0,5.439549967463776
150967.0,6.578022361879951
150981.0,5.09118796706625
150984.0,5.480066805804446
151026.0,6.219469874933213
151039.0,5.262304311443655
151068.0,5.406372600458418
151079.0,10.170575256596667
151082.0,5.359068051103237
151109.0,7.178149273148574
151118.0,7.702227469976305
151122.0,7.586781654297187
151180.0,6.266341119589463
151212.0,6.159075328838859
151220.0,9.106868836466393
151221.0,5.425731661575739
151224.0,5.127080815407726
151252.0,5.458273928621597
151263.0,5.929368065369914
151285.0,6.029501316512282
151296.0,5.503178019535877
151306.0,5.876980777886538
151323.0,5.134022323457483
151326.0,5.57066613114504
151329.0,8.600148908460946
151332.0,5.376598488739689
151345.0,5.640943107776695
151356.0,6.791229011650571
151361.0,5.762766132591374
151380.0,7.934478464660977
151410.0,5.08797120889615
151417.0,7.145729667414639
151438.0,5.128399144976552
151455.0,8.68777966211144
151465.0,8.638306079183863
151516.0,6.69646626780911
151531.0,5.388453376164549
151545.0,5.518985818286486
151546.0,5.396458296343524
151556.0,5.526721387351929
151561.0,5.640034129761347
151564.0,6.436824114431628
151577.0,8.321922350276878
151581.0,5.404876943807888
151582.0,5.228118440560857
151588.0,5.337717955804082
151596.0,5.111280237292233
151599.0,5.329414344312767
151601.0,5.7037845213053755
151622.0,5.303147937514527
151639.0,6.883336847916213
151641.0,5.359692967501638
151655.0,8.174606400263436
151659.0,6.003162780628148
151663.0,7.708605039711298
151672.0,5.61391627167142
151678.0,6.010246200674487
151685.0,5.403783600304076
151686.0,9.214177459816488
151687.0,5.232457440054561
151688.0,5.5720483672866825
151695.0,5.968196621346834
151741.0,6.450409031020795
151742.0,7.528905556205313
151748.0,5.906585953826914
151752.0,6.818103272205946
151758.0,5.627842752235182
151776.0,6.724296345632579
151787.0,5.683107944401971
151805.0,5.146988900493705
151808.0,7.655381694137815
151819.0,5.562660983567254
151845.0,5.2570736759562395
151851.0,5.179852001431314
151884.0,5.9874593015276
151891.0,5.487643613314094
151931.0,5.770162951226164
151937.0,6.575645270116099
151943.0,5.601520950835287
151953.0,5.764011052677025
151955.0,5.297960637831824
151965.0,5.430812547491173
151996.0,5.876386745551453
152041.0,5.3497313161061335
152050.0,5.324802950907217
152058.0,5.392999762326852
152063.0,6.652182222515475
152112.0,9.449332798309612
152129.0,7.225318658501531
152141.0,5.224128875337585
152177.0,5.474531772051249
152179.0,5.1704899212334325
152209.0,5.156620156177409
152219.0,5.404059795670112
152224.0,7.015810112402796
152282.0,8.576327476176273
152289.0,4.942207289168273
152297.0,9.63666672045665
152299.0,5.977637996032333
152313.0,5.225200811220514
152318.0,5.930877584624592
152368.0,5.725124232736113
152406.0,7.762895793174149
152439.0,7.569016131341321
152459.0,7.281795852625523
152461.0,5.159965607840546
152463.0,6.93711001244019
152470.0,5.440589310169169
152472.0,5.84453660519555
152487.0,6.3009835921998105
152494.0,7.3879225381259825
152500.0,5.6307846701526385
152528.0,6.702545072312662
152532.0,5.295544827445111
152535.0,7.8086970385817445
152539.0,5.41621011211527
152543.0,5.487105025273438
152567.0,5.101618790176852
152575.0,8.131500075886924
152592.0,5.319777186811463
152597.0,5.4302670585453985
152611.0,6.164871997586654
152630.0,7.241108994642199
152647.0,5.767019647426391
152681.0,7.650785064219882
152706.0,7.728138085772978
152711.0,7.895265203339593
152721.0,7.756262501587924
152733.0,5.72186680126571
152804.0,5.45279392950807
152809.0,5.33068952650512
152814.0,5.175658860982232
152844.0,6.004153129401824
152853.0,5.306258067104079
152889.0,5.116401651797735
152927.0,6.429174206509136
152932.0,5.737178981661925
152955.0,5.8483841295043435
153016.0,5.427426199862253
153037.0,6.516474278900807
153059.0,5.390119313837769
153076.0,5.945973986931327
153089.0,6.696677374174152
153102.0,5.298890399394099
153113.0,5.365958202867179
153117.0,5.268041538258631
153119.0,5.908763836894531
153131.0,5.475798597961736
153132.0,5.384921197072275
153194.0,5.5850889285853444
153197.0,5.556307325691877
153202.0,5.75556656831246
153214.0,5.920703662189306
153243.0,5.140770923147573
153247.0,5.150727247205785
153258.0,5.275247554210643
153303.0,5.625289886046267
153351.0,6.142801409827084
153363.0,6.858187582839853
153378.0,5.433695502223321
153381.0,5.861244631788016
153389.0,5.8601818468486195
153405.0,7.2233014275966525
153412.0,4.971693685498834
153423.0,5.239723550714494
153427.0,5.626481577141889
153436.0,13.402985310694046
153443.0,6.4951364879991385
153463.0,5.626161538932787
153482.0,7.374830580135587
153492.0,7.12441873599365
153497.0,6.166749925836626
153523.0,6.193657966895584
153582.0,7.037256777846788
153587.0,6.065469577864146
153593.0,5.446847121799454
153603.0,6.772688356849006
153647.0,5.758998721771971
153666.0,5.544537727610653
153680.0,5.95197807264404
153689.0,6.773520851203443
153709.0,5.302050151221954
153719.0,5.025222881340524
153742.0,7.258751456887395
153751.0,8.327860855454105
153755.0,7.6734122756465935
153761.0,5.556078571285308
153767.0,5.966634845195488
153792.0,5.633166783858334
153808.0,5.370047774457614
153831.0,5.251626529396582
153842.0,5.564651718764944
153855.0,5.329783454738854
153858.0,5.041284768142627
153888.0,5.879620161306983
153898.0,5.381402678189416
153904.0,6.199222041570193
153933.0,6.048869786588619
153942.0,6.899990385492934
153963.0,5.696153110003607
153988.0,9.438646119299456
154002.0,5.817789717779736
154009.0,5.440127600820277
154015.0,5.8406587817611175
154021.0,5.655216768130597
154040.0,6.151783567625769
154064.0,7.895076221767733
154067.0,6.390234418476566
154073.0,5.293556256568251
154101.0,8.900067508529569
154138.0,5.57205119177738
154139.0,5.717100813339926
154172.0,7.036135413607328
154185.0,5.431672483026001
154222.0,7.02996179503636
154228.0,5.926517783892698
154232.0,5.197833716938012
154238.0,5.929432913528213
154268.0,5.529226536159178
154309.0,6.080026709028428
154319.0,6.577912207696818
154322.0,9.178932263055513
154334.0,5.666321037601709
154352.0,5.433996680409793
154367.0,7.37845862396922
154396.0,5.8210147744089324
154402.0,6.6193816213325904
154406.0,5.0715113635518545
154409.0,5.914328331220672
154426.0,5.330269813621962
154427.0,6.4489302217998725
154505.0,6.129219155597583
154515.0,6.152001026350579
154521.0,6.260145743991735
154538.0,5.550366137618482
154549.0,6.5250207136066045
154564.0,7.212447606880473
154604.0,7.064458670811231
154618.0,6.019356930951366
154619.0,5.060836515598256
154628.0,5.155860618926224
154640.0,5.791549478151275
154642.0,5.332527973238313
154669.0,5.592706874284916
154726.0,9.67157067399807
154731.0,7.905932628906158
154753.0,5.454602213159089
154765.0,5.393997828830467
154771.0,11.258120601309587
154801.0,5.634915307581294
154805.0,5.188443359166649
154813.0,5.29775836683933
154816.0,5.025769019951731
154822.0,5.460903141826429
154824.0,5.071346214370558
154847.0,6.591735946140235
154854.0,9.372712734807257
154862.0,7.379954303294306
154875.0,5.620817087471656
154885.0,7.587098158106437
154896.0,5.121478523225481
154900.0,5.492685568344797
154914.0,5.5384540439212415
154923.0,5.469122198275691
154956.0,5.612943953612747
154967.0,5.291131160524759
154975.0,5.243095509252521
154983.0,5.498955487381752
154986.0,5.459007079105885
154994.0,5.568499548538243
155000.0,7.030000802299457
155036.0,5.416112709841204
155041.0,5.154688591650676
155074.0,5.258697027565857
155077.0,5.710788945787799
155093.0,5.283176208759232
155096.0,5.69666576605552
155158.0,5.209932800936672
155169.0,9.689945905985823
155188.0,5.406769574884662
155197.0,5.861272485980146
155223.0,5.859162919445637
155240.0,5.311618657613481
155242.0,8.667162647122737
155251.0,5.873787611133579
155310.0,6.28423275714306
155346.0,7.179107790174144
155348.0,5.2765361527094115
155350.0,5.364757102580281
155357.0,5.029141647445695
155374.0,5.853801810265938
155379.0,7.03132587670309
155382.0,5.259941839093817
155386.0,5.902088172762103
155393.0,6.376950367620423
155446.0,5.376203247448014
155463.0,5.783681289095691
155483.0,5.4617860525826
155486.0,7.845828488463739
155496.0,5.224985169289922
155527.0,5.349619338803628
155530.0,5.506393734902579
155564.0,9.129151785105009
155582.0,5.509708788947587
155614.0,7.928361674223305
155631.0,5.128867006226803
155649.0,5.778805284540761
155650.0,5.918469091074444
155662.0,7.5515864908502115
155672.0,5.390753897138864
155702.0,5.548945734069622
155719.0,5.4899368917328735
155743.0,5.346406765748275
155746.0,6.161031675311083
155769.0,6.111632449023657
155810.0,7.156685875238531
155812.0,5.28861407187914
155816.0,5.271530104653968
155829.0,5.543184020152906
155865.0,5.48774789012699
155902.0,5.487305110986257
155906.0,8.187439600149439
155925.0,5.975746593193524
155958.0,8.270521216671014
155973.0,5.577277551682381
155991.0,5.557445505078561
155994.0,5.126958662939267
156023.0,6.329301074850257
156038.0,5.560719920290896
156044.0,5.637297525726884
156053.0,5.9061912451531775
156057.0,5.501911560283875
156109.0,6.014023386703848
156116.0,5.989077164515897
156119.0,8.280960131359503
156124.0,5.933189185962603
156146.0,5.623174017251547
156149.0,5.625588470713455
156159.0,6.375693424892497
156196.0,5.050640963918888
156200.0,6.076307109989804
156206.0,5.430282892535947
156209.0,5.586284341874013
156214.0,6.757777922125208
156218.0,7.775026019116984
156227.0,5.7992593575746305
156239.0,6.520738693315181
156246.0,7.937240172065115
156250.0,11.579481483006052
156265.0,5.380969286717056
156281.0,9.689304891044836
156283.0,5.422748508010566
156291.0,5.442939971110016
156300.0,7.468181382522527
156308.0,5.216769508611702
156321.0,5.682175433724136
156322.0,5.55337817465558
156339.0,5.355749894675418
156341.0,6.110104584496347
156355.0,5.539303585348819
156360.0,5.975651068535207
156363.0,5.746833648708311
156396.0,5.239361835790762
156422.0,5.195547491226046
156463.0,6.499615314677883
156478.0,8.977422440811383
156493.0,7.538937760681417
156513.0,5.0536660406128835
156519.0,5.398972940941317
156525.0,6.351387593663627
156541.0,6.896141633983622
156585.0,5.314918047416546
156588.0,6.51895504211592
156615.0,7.553862483096431
156650.0,5.111395871715727
156654.0,5.413000837240167
156674.0,5.57786015508979
156698.0,7.35069712306868
156701.0,9.558694749462758
156726.0,8.005485291694171
156739.0,5.711198332833547
156748.0,5.408500491160664
156756.0,5.630739491554891
156788.0,11.033183337292776
156791.0,5.4501204220609365
156798.0,5.9710318014668635
156806.0,5.241177489416397
156813.0,6.7477279154054
156819.0,5.2254636862313015
156825.0,5.373772138797355
156860.0,5.8586383997118565
156879.0,9.24106381746111
156944.0,5.382367245473332
156968.0,5.217473190226009
156978.0,7.034193327810722
156979.0,8.197070392237968
156980.0,5.462649589114387
156995.0,6.479697355441023
156997.0,6.417841918116451
157009.0,5.6666296849219915
157023.0,5.68207350600762
157038.0,5.840578674779091
157040.0,11.10959536867758
157048.0,5.52486960825454
157050.0,6.485123365752295
157059.0,5.8005449135469185
157067.0,5.965835965572821
157106.0,5.64046633017249
157130.0,5.2868142933483195
157133.0,5.868399858773847
157134.0,6.525190079425164
157136.0,11.299717741867179
157161.0,5.684364605679379
157167.0,8.585248423288899
157222.0,8.365256923568042
157224.0,5.620398917017308
157234.0,5.854386142965394
157238.0,7.271562269603344
157247.0,9.033634724056133
157278.0,5.402143109461516
157280.0,5.323449042708535
157309.0,7.689446235728232
157311.0,6.6131940194399474
157312.0,5.47561142158664
157372.0,5.212574189974872
157374.0,5.482933721678303
157375.0,6.433049390041204
157382.0,5.7398918194212545
157414.0,5.861176531617085
157416.0,5.426313970799203
157420.0,6.333238884038948
157443.0,6.007085288872754
157451.0,5.316924100706589
157476.0,5.4156358532550986
157484.0,5.550895792857435
157498.0,5.539471126303184
157525.0,5.545782679840316
157530.0,5.767008423045202
157536.0,8.360245798694898
157596.0,6.947137195037206
157603.0,5.059276832701219
157617.0,5.830453884532838
157621.0,5.8412100184367155
157622.0,5.448056172208482
157660.0,7.192019284148918
157717.0,6.300759192567161
157726.0,5.377518905608045
157734.0,5.6382012733407025
157736.0,5.782897345810951
157738.0,5.779897218695709
157779.0,5.209531663293694
157794.0,6.770622080400111
157798.0,5.280869342237412
157815.0,5.576707769595383
157818.0,8.048935777290502
157822.0,5.6948470156281745
157835.0,5.5923226993362825
157837.0,5.403372217290246
157852.0,5.37630163781346
157861.0,5.663664661475544
157899.0,5.547792412398523
157902.0,5.148840437129622
157909.0,5.595927366856744
157919.0,5.161295733911197
157926.0,5.620779674029297
157950.0,5.352880806948548
157953.0,5.533891868243499
157974.0,5.695956865903556
157982.0,5.376363753985441
157989.0,5.31572863535075
157993.0,5.316881087875218
158016.0,5.548495801694423
158085.0,6.644723728147357
158098.0,5.334162145616701
158112.0,5.74343579578309
158119.0,6.384809135765665
158138.0,5.683624668779122
158152.0,5.420494246244541
158193.0,5.7605281439310225
158199.0,7.786427508257697
158226.0,5.86551111790925
158247.0,5.27320262153926
158267.0,5.510004280721481
158283.0,6.350398322527271
158286.0,6.2096423970013275
158298.0,9.244480393457483
158340.0,5.497274666053281
158360.0,5.862403702677111
158369.0,5.190311955954822
158375.0,5.297841511945353
158387.0,5.413636278578794
158392.0,7.19272648753331
158414.0,5.182230258716535
158434.0,6.764149516605184
158450.0,5.298216918936622
158457.0,5.183058349861569
158481.0,5.33983760950012
158486.0,6.018115276633561
158490.0,5.168362392660643
158497.0,5.2140636777545595
158512.0,5.108097330188879
158520.0,5.68631771509869
158538.0,7.863266275204627
158548.0,5.339260192454286
158551.0,5.338151050426676
158575.0,5.306265078518671
158617.0,6.379061048439565
158626.0,5.284852339249801
158637.0,5.542689411254741
158650.0,6.461888421616155
158651.0,5.36672951668052
158678.0,5.356683941447873
158707.0,5.343736337600476
158709.0,5.227771639962277
158720.0,6.482672754755403
158756.0,5.824323443311888
158767.0,6.977396057745637
158787.0,5.534222582726349
158798.0,5.5190591794159465
158839.0,5.894127633212848
158885.0,5.888144385250723
158888.0,6.724536822435563
158900.0,6.611438776743885
158905.0,5.1467175621647945
158912.0,8.130548793499441
158918.0,5.633598131293601
158924.0,5.869593030246585
158950.0,8.54274696451803
158969.0,6.318486701643
158972.0,5.775219181113263
158998.0,5.191978858460733
159015.0,5.284750200767614
159017.0,6.2573272681731265
159053.0,5.80910457462955
159058.0,5.952255326237811
159066.0,7.524893938155445
159070.0,5.475989737316465
159071.0,5.545390647025348
159078.0,5.847430992367975
159080.0,5.623886060016183
159094.0,5.668499600228268
159111.0,5.265716717365292
159137.0,5.080673086846472
159144.0,5.288556081210341
159167.0,5.348971053094304
159169.0,5.20604027433233
159174.0,5.514282348981108
159211.0,6.0417487847208795
159242.0,7.0403681298796945
159263.0,5.740304116965499
159299.0,5.5080410079935485
159327.0,5.404783508503213
159369.0,5.461536846876072
159372.0,7.24964310375065
159391.0,5.312010143626271
159432.0,7.077835150927243
159446.0,5.906550753580705
159458.0,5.7752673433707296
159468.0,5.725162094491586
159478.0,6.758416377338581
159483.0,5.253354824081875
159485.0,5.285605089701618
159501.0,5.213343064693997
159521.0,5.951669697843372
159552.0,5.260235887902044
159556.0,5.70973193705816
159563.0,5.43432766804977
159568.0,6.017706889912504
159575.0,6.010510623009977
159599.0,5.396048950048651
159610.0,5.592285354661117
159630.0,5.773230846855517
159632.0,6.296264138372425
159633.0,6.92684771732905
159649.0,5.327756526717337
159679.0,5.904974270067862
159683.0,5.630052858900396
159697.0,6.416313306901316
159698.0,5.695650202994872
159714.0,5.15607054636373
159717.0,5.371690687115894
159754.0,5.377490696340475
159759.0,9.035781614623241
159771.0,5.66439748079713
159781.0,5.802659966193145
159796.0,5.939876613155488
159803.0,5.497955162132669
159804.0,6.001937404169669
159809.0,6.791908082737532
159810.0,5.389722287320465
159820.0,5.990645437394982
159823.0,7.604297296868437
159832.0,7.909587967291468
159833.0,6.812876570587084
159846.0,5.509049051252084
159847.0,8.044662289101444
159862.0,8.5192935356887
159874.0,5.59113087070061
159880.0,5.388243278038658
159896.0,5.405759763517679
159900.0,5.6015570724572035
159949.0,5.375475831002513
159959.0,5.194289327283938
159962.0,5.889417355915531
160009.0,5.624056768756199
160030.0,5.806742334911724
160058.0,5.608962097765285
160091.0,6.306506509797076
160100.0,5.319594036535271
160108.0,5.356892079535435
160115.0,5.567911308416928
160116.0,7.505220999754985
160144.0,6.272644942851104
160152.0,6.357295663998063
160157.0,6.428981718921016
160161.0,8.782401768221865
160162.0,5.292072119018505
160172.0,7.032051933125842
160187.0,5.753321093363494
160204.0,6.974497549166121
160222.0,5.313345765899636
160227.0,5.411881333523165
160244.0,5.273784888082254
160261.0,5.7188385828453825
160282.0,6.0231098223939314
160285.0,6.701716701974071
160290.0,6.274437920917244
160302.0,7.351099780897846
160309.0,5.571739709042852
160321.0,5.5206153977536
160345.0,5.97646060621249
160385.0,6.86005257550192
160395.0,5.175088614831466
160411.0,10.314174365234456
160415.0,5.123281582705921
160422.0,7.899602162641728
160426.0,6.301638396720762
160430.0,5.236672500357975
160439.0,6.931116252096978
160489.0,5.007546917649795
160503.0,5.40218108571963
160566.0,5.689438330457688
160571.0,5.396582537579703
160578.0,5.818031211274988
160588.0,5.590740832549074
160609.0,5.669849359954763
160613.0,6.118254192033892
160623.0,5.275038821453705
160630.0,5.5025455154229945
160693.0,5.340325480984445
160701.0,5.424078536224057
160708.0,5.245182102292014
160720.0,5.42507091193886
160722.0,5.231927447382368
160730.0,8.554077444588737
160757.0,5.899845730603997
160764.0,5.438943043970809
160773.0,5.415276597204994
160804.0,5.517423718124065
160807.0,5.384175383798933
160809.0,7.558208523206777
160815.0,5.493155568403639
160832.0,6.624884610030616
160848.0,5.716691238484749
160851.0,5.20735098422845
160852.0,5.795910458036653
160859.0,7.455981613563191
160862.0,5.637108951325545
160870.0,5.383971507350823
160896.0,6.763749683899037
160899.0,5.910759377483526
160900.0,9.017595126199993
160901.0,5.663632765510989
160904.0,5.761020731685642
160920.0,5.256609197179465
160921.0,6.463239385099451
160934.0,5.687023637523903
160936.0,5.5592913651913305
160937.0,5.090350873123862
160962.0,8.024944216401492
160963.0,5.601905683894895
160964.0,6.346861337665263
160966.0,5.399387052486605
160999.0,8.36806915498679
161030.0,5.930185869805203
161031.0,5.1699543890901705
161041.0,5.3806700702799946
161048.0,5.659675946744361
161053.0,5.505746987709621
161060.0,5.322610537198076
161074.0,5.873641979043178
161087.0,5.3304388534555125
161090.0,5.744985802266161
161106.0,6.666598953076264
161149.0,7.5163098501831
161152.0,6.607447288578433
161166.0,5.5694360673451815
161178.0,5.3377069921145575
161215.0,10.136709965002995
161216.0,5.591933736710366
161230.0,11.239514449534786
161232.0,6.000933665625005
161243.0,5.212035865522948
161248.0,5.5869390872164395
161253.0,5.739768090895079
161256.0,8.151277540873698
161270.0,5.548412052750292
161276.0,5.028987911257225
161279.0,9.954956626510738
161289.0,7.4519897933927215
161295.0,5.448764896861665
161300.0,7.347814721630885
161313.0,5.5243267859150444
161323.0,7.494480876983576
161347.0,5.330654699477215
161349.0,6.278997048446278
161372.0,5.476384852519781
161379.0,6.9965623408442905
161385.0,6.3595559348441215
161407.0,5.851193725774994
161421.0,5.215114676205505
161433.0,5.982597119097113
161435.0,7.041897650469678
161446.0,5.545078617452844
161459.0,5.551617085989293
161485.0,5.442713756797097
161494.0,5.549672099714104
161508.0,5.152024684142372
161520.0,5.996816130643502
161522.0,5.351256529410563
161524.0,5.315780404434074
161537.0,6.057479369056864
161538.0,5.398149929601369
161541.0,7.612940106451154
161542.0,7.705980978143154
161583.0,5.668202053663473
161588.0,6.046521638263618
161618.0,5.899581354528555
161631.0,5.399934367685413
161632.0,5.9336537063695936
161650.0,5.841014179315426
161651.0,5.287167940698852
161656.0,5.650441699547324
161682.0,6.086995280443061
161709.0,5.936086175971789
161731.0,5.844918053981692
161735.0,6.142758926936879
161764.0,7.130304170796056
161783.0,5.202670680495841
161784.0,5.138836927583962
161786.0,6.147772039309347
161798.0,8.626529705002984
161799.0,6.761879733279893
161803.0,5.491479135310169
161812.0,5.952263338626066
161834.0,5.245093146748636
161835.0,6.713529378004748
161845.0,5.892852490462384
161858.0,5.9359574821283525
161860.0,5.25997814547185
161884.0,6.2951459760488655
161891.0,5.271235250130464
161901.0,5.682492336244215
161930.0,6.613408678510766
162015.0,5.705102432684599
162041.0,7.4567397381692
162048.0,5.537464646744475
162052.0,5.387989672460516
162090.0,7.020834508087073
162116.0,5.815376260253756
162131.0,5.797572098969754
162141.0,10.210497940856856
162153.0,5.328834575835853
162173.0,6.767625660904203
162195.0,5.123521000681804
162196.0,5.870441229398828
162204.0,5.59538144002447
162210.0,5.535917732856934
162212.0,5.92122563679516
162233.0,5.486049493918087
162234.0,5.274747607408249
162242.0,5.6957320425049565
162249.0,5.650444762555027
162255.0,5.6117100645832725
162287.0,5.545626934059715
162301.0,5.737463852938216
162319.0,6.143452508410676
162328.0,5.407834429620538
162332.0,8.186399888501496
162334.0,5.60333536803767
162345.0,5.173894648583025
162348.0,5.674073229551137
162372.0,5.204093316622063
162376.0,5.343782213713914
162380.0,6.198452426934384
162389.0,6.388210509517993
162421.0,6.9272090765485625
162438.0,8.093744459605064
162455.0,5.271838238777406
162469.0,6.091970071620578
162498.0,5.7507288507296925
162506.0,6.500884774653049
162538.0,5.71637677955791
162557.0,10.089060311896777
162562.0,6.420828721946094
162565.0,6.31709150635561
162571.0,5.7563357194169225
162573.0,10.004867083993695
162589.0,5.509960622581634
162608.0,5.624675605301069
162627.0,5.288777309046552
162640.0,6.7908689679973095
162655.0,5.73183187969306
162691.0,5.63488583875044
162702.0,5.410112800572487
162707.0,5.275255866537702
162708.0,5.565606710794234
162727.0,7.175760778197495
162731.0,5.423374071865266
162740.0,6.03596174845303
162752.0,6.734203101951027
162756.0,9.515587194453337
162769.0,5.4715480649364405
162809.0,5.571487269260655
162813.0,5.737546431761516
162829.0,5.53698865045864
162832.0,5.2856210225025695
162843.0,5.5190731951206775
162860.0,5.438357504019974
162864.0,6.289387455466398
162893.0,6.837279921253188
162911.0,5.18187250778706
162916.0,6.0749706559331775
162926.0,5.277819466040738
162938.0,8.3137449624981
162950.0,5.393612207729144
162974.0,7.372235010713128
162975.0,5.65365082249375
163002.0,5.572579048085809
163008.0,7.231515476861291
163023.0,6.026266542124316
163026.0,7.53552166982864
163028.0,5.184602852436673
163046.0,6.021156387101911
163047.0,5.435968756457323
163078.0,5.455054419680014
163121.0,5.256238435924654
163153.0,5.409809235640273
163160.0,5.519748642988162
163167.0,7.849083848626238
163168.0,5.536517498700491
163209.0,5.655394136649635
163210.0,7.675719674007534
163221.0,6.392719740172109
163252.0,5.462702188157615
163256.0,5.363206522817604
163284.0,6.082794784836825
163288.0,5.419226416557808
163299.0,5.295067780138441
163311.0,5.296227676160275
163323.0,5.1449177570447295
163352.0,6.521500051188036
163361.0,5.401865901631753
163429.0,6.1332445727614875
163435.0,5.6313700137411775
163443.0,5.687802748547753
163445.0,5.273063665687476
163454.0,7.041261885778425
163458.0,5.1755642946637215
163462.0,5.138089992051542
163477.0,5.507185738330752
163489.0,5.3942424490440075
163528.0,7.072348107083761
163537.0,5.344903988453565
163541.0,5.266459837257279
163545.0,5.416847565410781
163552.0,5.5171785622839185
163558.0,5.560181677470588
163584.0,5.2866961474880805
163606.0,6.1390814494781525
163618.0,5.231869807152794
163623.0,5.211730898485242
163654.0,5.362851082781502
163668.0,5.474390663447675
163697.0,5.303460316627984
163698.0,5.453052393756582
163699.0,5.879964051339026
163702.0,5.536166728553126
163726.0,5.747864380982489
163745.0,5.23465916520694
163753.0,6.773111746877034
163755.0,6.011554748791716
163756.0,5.50113687605648
163761.0,5.431234776166879
163772.0,5.117296591428086
163795.0,5.319353433836891
163809.0,6.782554195625847
163823.0,5.462215064691478
163839.0,5.604752716153564
163861.0,5.613789716968945
163895.0,5.3647767440895455
163972.0,5.1670173255146485
164005.0,5.103604653919855
164007.0,5.674898853599567
164016.0,5.491841634026852
164053.0,6.722725698794912
164055.0,5.5509028561686256
164059.0,5.279482006604292
164088.0,5.8796289518667795
164089.0,5.647133382906809
164097.0,4.9531951974288555
164105.0,7.026920560725454
164194.0,5.533970939020373
164198.0,5.817413693928551
164199.0,6.154116698916673
164210.0,8.61195881176056
164217.0,5.4863711970521996
164226.0,5.87745467902938
164254.0,5.796466482080949
164257.0,8.345839856884277
164277.0,8.343657519707387
164433.0,5.611934689582485
164450.0,5.213244255427052
164489.0,5.259859640669822
164492.0,7.6394450472449495
164494.0,5.118516461844191
164513.0,6.07299114081882
164515.0,5.370493315383125
164521.0,6.768977870531839
164530.0,5.374639924410569
164546.0,6.100757347822071
164547.0,5.84103892979466
164550.0,6.4378194643639075
164564.0,5.623406606706822
164569.0,9.612609494375612
164588.0,5.641067987558951
164609.0,5.669282373155371
164620.0,5.554877067534279
164645.0,5.575011495043533
164678.0,6.746208334368358
164688.0,5.493450295497467
164705.0,5.691950872225013
164730.0,5.716039257589065
164747.0,5.793464155152268
164760.0,5.6037730091602045
164774.0,5.692796267190156
164776.0,5.111800139834192
164785.0,6.044633144041908
164786.0,6.987069434340325
164812.0,8.839217595092292
164823.0,9.29445329398104
164824.0,5.495507083493403
164826.0,5.266674526011916
164828.0,5.426501790125328
164832.0,6.006843922883361
164836.0,6.862344786979238
164862.0,5.323649339660917
164903.0,6.306491297193508
164918.0,5.270983176850729
164992.0,5.339550277635911
165004.0,5.049940170084376
165015.0,6.834927437034937
165083.0,5.485869875269116
165086.0,5.381775395264584
165087.0,5.510186090202577
165098.0,5.203243848337046
165125.0,7.541563792845655
165128.0,8.712707903052763
165129.0,6.321194687834541
165131.0,6.223558695400125
165140.0,6.061170168028243
165165.0,7.292462638602092
165169.0,5.719008848764511
165174.0,5.406244902468717
165192.0,5.229309799493576
165193.0,5.3464425421040636
165216.0,6.005867873911647
165226.0,5.479980682408325
165227.0,5.7714478858139815
165251.0,5.360866445568017
165253.0,5.381460746474456
165279.0,5.629912528954747
165288.0,5.613281963898024
165305.0,5.600948468783719
165326.0,5.225376660480827
165330.0,5.447506039785374
165338.0,6.200015221334975
165341.0,5.40297582701362
165342.0,8.465833329049662
165354.0,5.318519800261259
165356.0,5.48975550188598
165364.0,5.600226502909987
165383.0,5.364256976037048
165389.0,5.405161043442861
165390.0,5.5263191873886335
165408.0,7.753195189321432
165416.0,6.943462959386561
165426.0,6.373917286042844
165432.0,6.2028685029762824
165449.0,5.242197253485082
165533.0,5.494087778664884
165571.0,5.423566344506533
165572.0,5.712191227020984
165576.0,5.49657621271531
165588.0,5.256540096007024
165612.0,5.601797942781346
165614.0,5.807892174885828
165625.0,6.420647130924517
165645.0,5.3865609795375615
165665.0,5.862035472774211
165688.0,5.1190959191159875
165725.0,6.045435708806386
165742.0,5.320908812956641
165747.0,7.479270574424823
165766.0,6.264852839530349
165772.0,5.407340596776901
165813.0,5.2639527343282095
165815.0,7.389740540102592
165824.0,5.1755352379986155
165838.0,5.832203574293533
165857.0,5.6033394422220955
165873.0,6.918398964781988
165884.0,5.460490913549388
165894.0,5.58497250688043
165916.0,5.515033986504839
165924.0,5.253249448834209
165952.0,5.846847872292312
165968.0,6.604869707965499
165983.0,5.075282136087329
166003.0,5.6628315254167
166006.0,7.023234342278416
166007.0,5.284049552351337
166020.0,5.644963105346132
166036.0,10.011827360417106
166037.0,5.249100364723219
166062.0,5.73713487513807
166068.0,5.19677148479406
166101.0,5.226644748690362
166124.0,5.647583863295092
166152.0,5.506619042124939
166164.0,8.096482037855337
166224.0,8.216408858979998
166231.0,6.638111507481882
166250.0,7.288756175541214
166254.0,5.151767627799576
166262.0,5.356496775588685
166276.0,5.604470890894476
166289.0,5.291124471632137
166300.0,6.850121750806387
166303.0,7.189263168306043
166317.0,10.737518545385804
166323.0,8.651614101997971
166337.0,5.665198272296928
166347.0,5.553220726451385
166352.0,5.923518598895126
166361.0,7.921538660567652
166381.0,7.4387132734670445
